City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
90,odienne,9.51,-7.5692,31.370000000000005,42,53,2.32,CI,1667832511
91,piet retief,-27.0071,30.8132,18.950000000000045,85,82,2.39,ZA,1667832511
92,victoria,22.2855,114.1577,22.400000000000034,87,49,3.58,HK,1667832275
93,sibu,2.3,111.8167,24.170000000000016,100,40,2.24,MY,1667832512
94,barrow,71.2906,-156.7887,-0.9899999999999523,86,100,6.17,US,1667832512
95,san ramon,37.7799,-121.978,9.340000000000032,93,75,2.57,US,1667832513
96,hilo,19.7297,-155.09,21.730000000000018,92,100,2.68,US,1667832513
97,voka,59.3997,27.5817,6.420000000000016,77,100,6.67,EE,1667832513
98,sirjan,29.452,55.6814,16.390000000000043,26,0,1.5,IR,1667832514
99,saint-philippe,-21.3585,55.7679,24.77000000000004,77,55,4.7,RE,1667832514
100,makakilo city,21.3469,-158.0858,24.55000000000001,75,0,3.6,US,1667832514
101,ponta delgada,37.7333,-25.6667,20.28000000000003,82,75,9.26,PT,1667832483
102,kharp,66.8014,65.8081,-4.689999999999998,93,100,2.01,RU,1667832515
103,richards bay,-28.783,32.0377,24.220000000000027,68,98,6.58,ZA,1667832515
104,komsomolskiy,40.4272,71.7189,12.400000000000034,62,74,8.23,UZ,1667832515
105,beirut,33.8889,35.4944,22.410000000000025,49,40,5.66,LB,1667832516
106,sioux lookout,50.1001,-91.917,-1.9599999999999795,86,75,4.63,CA,1667832516
107,dingle,10.9995,122.6711,25.02000000000004,90,100,2.57,PH,1667832516
108,acheng,45.5454,126.977,-0.18999999999999773,64,0,2.68,CN,1667832517
109,tomari,47.7658,142.0683,5.310000000000002,66,16,6.6,RU,1667832517
110,alyangula,-13.8483,136.4192,27.510000000000048,72,13,3.71,AU,1667832517
111,zabaykalsk,49.6333,117.3167,-4.1299999999999955,81,100,1.03,RU,1667832518
112,nova olimpia,-14.7972,-57.2881,36.77000000000004,17,0,1.49,BR,1667832518
113,korla,41.7597,86.1469,9.53000000000003,37,100,0.24,CN,1667832518
114,shenjiamen,29.9576,122.298,17.379999999999995,64,13,2.81,CN,1667832518
115,bilibino,68.0546,166.4372,-22.149999999999977,99,16,1.95,RU,1667832519
116,vila velha,-20.3297,-40.2925,25.970000000000027,73,20,5.14,BR,1667832519
117,thompson,55.7435,-97.8558,-16.909999999999968,78,75,3.6,CA,1667832351
118,salalah,17.0151,54.0924,28.05000000000001,74,20,2.57,OM,1667832498
119,qaanaaq,77.484,-69.3632,-18.789999999999964,91,100,4.81,GL,1667832520
120,ribeira grande,38.5167,-28.7,20.220000000000027,68,40,7.72,PT,1667832520
121,jiaxing,30.7522,120.75,14.960000000000036,89,0,2.76,CN,1667832520
122,acapulco,16.8634,-99.8901,27.450000000000045,81,2,0.4,MX,1667832498
123,yongzhou,26.4559,111.5988,19.980000000000018,57,0,1.4,CN,1667832521
124,shimoda,34.6667,138.95,11.720000000000027,84,42,2.89,JP,1667832521
125,angoram,-4.0625,144.0661,23.57000000000005,99,100,0.84,PG,1667832521
126,katsuura,35.1333,140.3,16.79000000000002,88,70,5.1,JP,1667832522
127,sarapul,56.4763,53.7978,-1.3100000000000023,85,100,3.49,RU,1667832522
128,port augusta,-32.5,137.7667,22.480000000000018,33,69,4.12,AU,1667832522
129,fiche,9.8,38.7333,14.970000000000027,36,68,1.51,ET,1667832523
130,bengkulu,-3.8004,102.2655,24.189999999999998,92,100,2.95,ID,1667832266
